# np (number of particles )
2047
# (x,y), mass, type (1:mobile, -1,-2: rev(horiz, vert), sig
  1.3091217832706457e+02   1.5308795984523721e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3189481681234997e+02   1.5327349045520765e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3287745529763538e+02   1.5345902106517809e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3386009378292079e+02   1.5364455167514853e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3484273226820619e+02   1.5383008228511900e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3582537075349160e+02   1.5401561289508945e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3680800923877700e+02   1.5420114350505989e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3779064772406241e+02   1.5438667411503036e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3877328620934779e+02   1.5457220472500080e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.3975592469463319e+02   1.5475773533497124e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4073856317991860e+02   1.5494326594494169e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4172120166520401e+02   1.5512879655491216e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4270384015048941e+02   1.5531432716488260e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4368647863577482e+02   1.5549985777485304e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4466911712106022e+02   1.5568538838482348e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4565175560634563e+02   1.5587091899479395e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4663439409163104e+02   1.5605644960476440e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4761703257691644e+02   1.5624198021473484e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4859967106220185e+02   1.5642751082470531e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.4958230954748723e+02   1.5661304143467575e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5056494803277263e+02   1.5679857204464619e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5154758651805804e+02   1.5698410265461663e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5253022500334345e+02   1.5716963326458711e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5351286348862885e+02   1.5735516387455755e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5449550197391426e+02   1.5754069448452799e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5547814045919966e+02   1.5772622509449843e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5646077894448507e+02   1.5791175570446890e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5744341742977048e+02   1.5809728631443934e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5842605591505588e+02   1.5828281692440979e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.5940869440034129e+02   1.5846834753438026e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.6039133288562670e+02   1.5865387814435070e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.6137397137091210e+02   1.5883940875432114e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.6235660985619748e+02   1.5902493936429158e+02   1.0000000000000000e+00 1 0 0 1.500000e+00

  2.3196521889251926e+01   5.6106133514071040e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  2.2332600519621053e+01   5.6609760228111412e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  2.1468679149990152e+01   5.7113386942151777e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  2.0604757780359279e+01   5.7617013656192150e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.9740836410728406e+01   5.8120640370232522e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.8876915041097504e+01   5.8624267084272887e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.8012993671466631e+01   5.9127893798313259e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.7149072301835758e+01   5.9631520512353632e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.6285150932204886e+01   6.0135147226393997e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.5421229562573984e+01   6.0638773940434369e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.4557308192943111e+01   6.1142400654474741e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.3693386823312210e+01   6.1646027368515107e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.2829465453681337e+01   6.2149654082555479e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.1965544084050464e+01   6.2653280796595851e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.1101622714419591e+01   6.3156907510636216e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.0237701344788690e+01   6.3660534224676589e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  9.3737799751578166e+00   6.4164160938716961e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  8.5098586055269436e+00   6.4667787652757326e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  7.6459372358960422e+00   6.5171414366797705e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  6.7820158662651693e+00   6.5675041080838071e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  5.9180944966342963e+00   6.6178667794878436e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  5.0541731270033949e+00   6.6682294508918815e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  4.1902517573725220e+00   6.7185921222959180e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  3.3263303877416490e+00   6.7689547936999546e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  2.4624090181107476e+00   6.8193174651039925e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.5984876484798747e+00   6.8696801365080290e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  7.3456627884900172e-01   6.9200428079120655e+01   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.9987064490921810e+02   6.9704054793161035e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9900672353958723e+02   7.0207681507201400e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9814280216995635e+02   7.0711308221241765e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9727888080032545e+02   7.1214934935282145e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9641495943069458e+02   7.1718561649322510e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9555103806106371e+02   7.2222188363362875e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9468711669143281e+02   7.2725815077403254e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9382319532180193e+02   7.3229441791443620e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9295927395217106e+02   7.3733068505483985e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9209535258254016e+02   7.4236695219524364e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9123143121290929e+02   7.4740321933564729e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9036750984327841e+02   7.5243948647605094e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8950358847364751e+02   7.5747575361645474e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8863966710401664e+02   7.6251202075685839e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8777574573438577e+02   7.6754828789726204e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8691182436475486e+02   7.7258455503766584e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8604790299512399e+02   7.7762082217806949e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8518398162549312e+02   7.8265708931847314e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8432006025586222e+02   7.8769335645887693e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8345613888623134e+02   7.9272962359928059e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8259221751660047e+02   7.9776589073968438e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8172829614696957e+02   8.0280215788008803e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8086437477733870e+02   8.0783842502049168e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.8000045340770782e+02   8.1287469216089534e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7913653203807695e+02   8.1791095930129913e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7827261066844605e+02   8.2294722644170278e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7740868929881518e+02   8.2798349358210658e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7654476792918427e+02   8.3301976072251023e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7568084655955340e+02   8.3805602786291388e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7481692518992253e+02   8.4309229500331767e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7395300382029166e+02   8.4812856214372133e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7308908245066075e+02   8.5316482928412498e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7222516108102988e+02   8.5820109642452877e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7136123971139901e+02   8.6323736356493242e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.7049731834176811e+02   8.6827363070533607e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.6963339697213723e+02   8.7330989784573987e+01   1.0000000000000000e+00 1 0 0 1.500000e+00

  4.5140872781935172e+01   9.1896352559727802e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.5641740255652522e+01   9.2761876547709647e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.6142607729369864e+01   9.3627400535691507e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.6643475203087206e+01   9.4492924523673352e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.7144342676804548e+01   9.5358448511655212e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.7645210150521891e+01   9.6223972499637057e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.8146077624239233e+01   9.7089496487618902e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.8646945097956575e+01   9.7955020475600762e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.9147812571673917e+01   9.8820544463582607e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  4.9648680045391259e+01   9.9686068451564466e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.0149547519108602e+01   1.0055159243954631e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.0650414992825944e+01   1.0141711642752816e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.1151282466543286e+01   1.0228264041551002e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.1652149940260628e+01   1.0314816440349186e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.2153017413977970e+01   1.0401368839147372e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.2653884887695312e+01   1.0487921237945557e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.3154752361412655e+01   1.0574473636743741e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.3655619835129997e+01   1.0661026035541927e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.4156487308847339e+01   1.0747578434340112e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.4657354782564681e+01   1.0834130833138298e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.5158222256282023e+01   1.0920683231936482e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.5659089729999366e+01   1.1007235630734667e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.6159957203716708e+01   1.1093788029532853e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.6660824677434050e+01   1.1180340428331037e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.7161692151151392e+01   1.1266892827129223e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.7662559624868734e+01   1.1353445225927408e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.8163427098586077e+01   1.1439997624725592e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.8664294572303419e+01   1.1526550023523778e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.9165162046020761e+01   1.1613102422321963e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.9666029519738103e+01   1.1699654821120149e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.0166896993455453e+01   1.1786207219918333e+02   1.0000000000000000e+00 1 0 0 1.500000e+00

  1.6984688611616036e+01   1.5267104060074757e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.6235795757592626e+01   1.5333373170012396e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.5486902903569245e+01   1.5399642279950035e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.4738010049545835e+01   1.5465911389887677e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.3989117195522454e+01   1.5532180499825316e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.3240224341499072e+01   1.5598449609762955e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.2491331487475662e+01   1.5664718719700593e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.1742438633452281e+01   1.5730987829638235e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.0993545779428871e+01   1.5797256939575874e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.0244652925405489e+01   1.5863526049513513e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  9.4957600713820796e+00   1.5929795159451152e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  8.7468672173586981e+00   1.5996064269388793e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  7.9979743633352882e+00   1.6062333379326432e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  7.2490815093119068e+00   1.6128602489264071e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  6.5001886552885253e+00   1.6194871599201710e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  5.7512958012651154e+00   1.6261140709139352e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  5.0024029472417340e+00   1.6327409819076991e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  4.2535100932183241e+00   1.6393678929014629e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  3.5046172391949426e+00   1.6459948038952268e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  2.7557243851715612e+00   1.6526217148889910e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  2.0068315311481513e+00   1.6592486258827549e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.2579386771247698e+00   1.6658755368765188e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  5.0904582310135993e-01   1.6725024478702827e+02   1.0000000000000000e+00 1 1 0 1.500000e+00
  1.9976015296907798e+02   1.6791293588640468e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9901126011505457e+02   1.6857562698578107e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9826236726103119e+02   1.6923831808515746e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9751347440700781e+02   1.6990100918453385e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9676458155298440e+02   1.7056370028391026e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9601568869896101e+02   1.7122639138328665e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9526679584493760e+02   1.7188908248266304e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9451790299091422e+02   1.7255177358203943e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9376901013689081e+02   1.7321446468141585e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9302011728286743e+02   1.7387715578079224e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9227122442884405e+02   1.7453984688016862e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9152233157482064e+02   1.7520253797954504e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
  1.9077343872079726e+02   1.7586522907892143e+02   1.0000000000000000e+00 1 0 0 1.500000e+00
